gene_id	slope	rsq	corr	pval	median	abs_corr	testsig
ENSG00000171649_ZIK1	-0.01865426950319725	0.09796208182335275	-0.3129889484044968	1.0034040578993264e-09	-0.01082932732039835	0.3129889484044968	True
ENSG00000224078_SNHG14	-0.0186423784201578	0.09783723062216843	-0.31278943495931655	1.0257558162348438e-09	-0.1375415913158382	0.31278943495931655	True
ENSG00000203668_CHML	-0.0186341924019892	0.09775132725842794	-0.3126520866049481	1.037105257761976e-09	-0.15802792423301654	0.3126520866049481	True
ENSG00000129128_SPCS3	-0.01863196473148006	0.09772795680822854	-0.31261470983980966	1.037105257761976e-09	-0.18770901636715326	0.31261470983980966	True
ENSG00000002834_LASP1	0.018631868283070913	0.09772694503285162	0.3126130915890307	1.037105257761976e-09	-0.09302110787122005	0.3126130915890307	True
ENSG00000075234_TTC38	0.018620229217931203	0.09760488588265792	0.3124178066030459	1.0596524644632583e-09	-0.071905401719131	0.3124178066030459	True
ENSG00000117394_SLC2A1	0.018616108878728853	0.09756169406833837	0.3123486738699849	1.0650242955961612e-09	-0.1653698170853975	0.3123486738699849	True
ENSG00000141736_ERBB2	0.018611427731884293	0.0975126351378085	0.3122701316773809	1.0702021941392762e-09	-0.19883614275497957	0.3122701316773809	True
ENSG00000121741_ZMYM2	-0.018610292801820538	0.09750074280494059	-0.3122510893574924	1.0702021941392762e-09	-0.10507245485139755	0.3122510893574924	True
ENSG00000132471_WBP2	0.018588032119834688	0.09726763148622253	0.311877590548315	1.119174500528332e-09	-0.0870786426207685	0.311877590548315	True
ENSG00000129250_KIF1C	0.018574094355948284	0.09712181884649629	0.3116437370564284	1.1492660112342514e-09	-0.11735151216503115	0.3116437370564284	True
ENSG00000128245_YWHAH	0.01856764095997721	0.09705434242901778	0.31153545934454707	1.1610454903662605e-09	-0.07109816163306915	0.31153545934454707	True
ENSG00000267278_MAP3K14-AS1	-0.018563568846782237	0.097011776662976	-0.3114671357671237	1.1668812172766502e-09	-0.08965669205704785	0.3114671357671237	True
ENSG00000197928_ZNF677	-0.018550468679443592	0.09687490405008214	-0.3112473358120227	1.1960684509747512e-09	-0.10313503813533845	0.3112473358120227	True
ENSG00000115657_ABCB6	-0.018542434953036126	0.09679101420720737	-0.311112542670988	1.2125230368956703e-09	-0.10428854287179959	0.311112542670988	True
ENSG00000126254_RBM42	0.018534964511402612	0.0967130389070604	0.31098720055182383	1.2277047741674587e-09	-0.08211173595373669	0.31098720055182383	True
ENSG00000180739_S1PR5	0.018532857957884164	0.09669105671066214	0.3109518559369953	1.2286580695065515e-09	-0.1556579081930594	0.3109518559369953	True
ENSG00000071205_ARHGAP10	0.018516787737234003	0.0965234438218503	0.31068222321505684	1.26393603048516e-09	-0.06935694813273885	0.31068222321505684	True
ENSG00000105281_SLC1A5	0.018516364220759255	0.09651902849865912	0.3106751172827639	1.26393603048516e-09	-0.1409664771709572	0.3106751172827639	True
